open,high,low,close,volume
199.96,201.07,197.38,199.54,124688126
201.26,202.81,201.12,202.73,90751611
202.16,203.04,201.77,202.495,60548506
201.36,202.2,201.05,202.18,63249335
201.6,203.82,201.55,203.4,98947700
203.24,205.23,202.77,204.65,89066302
204.17,204.78,203.8,204.44,94916251
204.07,204.94,203.8,204.68,55119916
203.76,205.23,203.57,204.59,71913432
204.11,204.33,203.01,203.24,67124272
202,203.16,201.74,203.14,63975239
203.61,203.86,202.705,203.26,51054477
202.76,205.21,202.4,205.15,78767332
206.29,206.87,205.59,206.07,67161152
205.91,206.41,205.33,205.55,66645503
204.34,207.14,203.98,206.89,82800637
206.83,207.07,205.89,206.27,47328510
204.67,205.26,203.89,204.19,67894686
204.29,206.49,203.98,206.43,75909355
205.14,205.56,203.09,203.94,90240651
205.34,205.85,203.87,204.53,72436945
205.25,206.07,203.91,203.98,65845247
204.22,206.25,203.7,205.94,82558999
207,208.1,206.84,208.02,77593294
208.06,208.6,207.6,208.01,52861814
208.01,208.11,207.4,207.81,49340082
207.13,209.28,207,209.28,57240308
209.74,210.2,208.94,209.87,67063226
209.95,210.92,209.39,210.06,55699861
210.12,210.25,208.65,208.96,58074832
208.56,209.29,207.91,208.99,65504515
208.26,208.62,207.54,208.61,50024102
209.04,209.52,208.36,208.97,49337077
208.47,209.81,208.05,209.34,65334761
208.45,209.76,206.96,207.48,74979972
206.72,207.13,205.03,206.33,105921697
206.92,208.18,206.41,207.97,52152807
206.52,206.8,205.28,206.15,79397652
204.99,205.85,204.42,204.99,73747383
205.56,205.98,204.47,204.98,58322810
204.06,205.77,203.88,205.7,69458860
205.57,206.4,205.36,205.89,53888869
206.72,208.46,206.64,208.43,55896067
207.91,208.54,206.5,206.56,64350055
207.29,207.4899,205.37,206.56,74951582
206.21,206.86,204.38,204.76,79114901
204.96,207.34,204.89,206.78,60903170
206.46,206.8,204.23,204.88,93793897
204.44,206.3,203.63,204.96,106529779
204.06,204.54,202.78,204.22,92622487
204.92,206.1,204.86,205.46,68886000
205.5,205.84,204.985,205.15,45280424
206.17,208.24,206.14,207.85,65705751
208.67,209.77,208.62,209.22,59678561
209.44,209.71,208.97,209.3264,41187181
209.53,210.21,209.47,210.2,48878450
210.55,210.69,209.18,209.9,74321735
209.12,210.48,208.89,210.27,57038888
209.8,210.91,209.2399,210.91,51546006
210.25,210.69,208.86,210.3,77282968
210.69,211.77,210.51,211.35,52590534
211.525,212.34,211.5,211.67,49042160
211.83,212.52,211.6899,212.34,52096485
211.51,212.22,211.19,212.01,54695399
210.46,210.86,209.43,210.06,80491207
209.36,210.37,208.35,208.44,82156781
208,208.74,206.9199,208.08,102129228
208.54,209.36,207.53,207.75,82945507
206.73,208.57,205.59,208.42,111547742
207.17,207.2,205.75,206.58,86657818
208.82,209.61,207.75,207.86,67866194
208.29,208.92,207.78,208.39,58575025
208.65,209.5,207.93,208.05,74757737
209.81,210.85,209.27,210.83,72279941
203.62,206.905,202.72,203.22,243569636
201.59,201.6,198.65,199.59,183846802
201.48,203.2,201.12,203.1725,123686662
204.82,206.93,204.72,206.67,107116610
207.21,209.54,206.56,209.5,117246170
209.36,210.49,209.29,209.83,79071935
208.96,209.08,207.71,208.43,84414697
207.83,209.8,207.06,209.75,81019066
209.87,210.6495,208.63,209.53,68073147
211.05,212.94,210.7785,212.65,89811809
213.19,214.07,212.95,213.41,58385635
214.52,215.3,214.25,214.94,69764775
215.44,215.45,214.35,214.92,62326385
216.4,216.67,215.66,216.07,67714587
216.78,216.82,215.308,215.81,61845914
215.97,216.6,215.67,216.4,38159116
215.92,216.23,215.63,216.15,39236669
216.75,217.37,216.24,217.09,42881930
216.94,217.22,215.75,216.25,51636428
216.41,217.3,216.1,217.23,46219015
217,217.06,215.97,216.67,42875443
216.53,217.17,215.76,216.73,56544579
217.19,217.27,215.62,216.53,63320559
216.28,217.11,215.75,216.78,54279275
216.46,217.54,216.13,217.14,60580868
217.19,217.65,216.405,216.89,59329540
216.65,216.83,214.57,215.55,72796484
215.48,216.245,215.13,216.21,41852984
216.3,216.78,214.25,216.41,38363982
217.21,218.23,217.07,218.17,48577434
218.4,218.52,217.74,218.03,33419531
218.13,218.76,217.8,218.17,42694221
218.3,218.4038,217.23,217.64,45610104
218.26,218.94,217.95,218.65,48188152
218.29,218.71,217.99,218.45,41815620
218.9,219.5,218.88,219.125,38942460
