open,high,low,close,volume
122.82,122.97,113.7,115.4,17105326
114.9,116.63,113.11,114.78,9976633
114.75,115.9,110.68,113.38,8545517
114.56,116.41,113.091,113.59,6242224
112.96,116.12,111.81,115.1803,4830736
115.18,116.81,113.56,115.03,5266797
115.61,116.42,113.51,115.2,5915522
116.2,118.72,116.19,117.96,5849314
118.32,119.46,116.98,118.04,6188922
117.78,118.89,117.31,117.69,4016232
117.64,118.39,117.18,117.4,1310266
117.05,117.62,115.71,116.93,4238417
117.3,119.18,117.1316,117.51,5606262
118.98,120.37,116.3913,117,6578623
117.52,118.68,113.95,117.22,7596519
116.75,120.98,116.75,120.81,7893825
120.74,120.75,118.4,119.15,6685004
120.1,124.79,119.42,124.56,9686635
124.48,125.75,123.25,125.38,6902930
125.4,126.35,122.16,123.24,7945888
123.78,124.3,121.73,122.88,4032411
122.84,124.03,122.3,122.83,3146066
123.51,125.09,122.7809,123.78,4326190
123.43,124.4,122.5,123.44,4745671
123.44,127.43,122.95,125,6384607
126.39,126.68,124.01,124.22,4957783
124.3,126.44,122.87,125.45,4202336
125.46,126.3,124.64,125.12,3376056
125.53,127.7372,125,126.5,5553004
126.84,127.5,125.18,125.58,3132848
125.61,126.28,125.08,125.59,1608519
126.24,129.05,125.7,128.35,4337424
129.03,129.07,125.76,125.88,3756944
125.95,126.14,124.2,125.33,2893130
126.24,126.57,123.6,123.81,3579539
124.88,128.19,124.31,127.5,8316355
127.49,130.17,126.55,129.42,6727520
129.22,132.75,128.9,131.81,8480611
132.08,133.88,129.81,131.07,9180022
131.48,131.99,129.89,130.95,4290499
131.27,132.22,129.29,129.88,4799323
130.91,131.5,129.2475,130.5,4822334
130.63,130.85,128.5,129.13,4758857
131.15,133.93,130.58,133.73,9377000
135.08,135.4,132.09,132.88,9353748
133.21,133.65,131.06,133.25,10050905
142.01,143.46,138.25,138.39,19960714
139.33,140.79,137.66,138.6,8230771
138.65,139.49,137.31,137.39,5806977
138.07,140.93,137.03,140.11,6640363
140.94,141.39,139.05,139.52,5959608
140.45,141.21,138.51,138.96,4706274
139.46,142.49,139,142.47,7225130
141.8,141.967,138.8,141.17,7061126
140.55,141.83,139.7,140.71,3329344
141.2,142.41,139.3,140.77,5248663
140.61,141.04,139.05,139.2,2863831
139.51,140.64,139.1,140.25,2909283
140,141,139.16,140.97,2858326
141.49,144.28,141.05,143.99,7185979
143.65,145.07,142.56,144.74,5990180
144.98,145.09,143.58,144.14,3879910
144.68,145.2992,143.97,144.82,5000284
145.19,145.95,143.05,143.2,4081981
143.2,144.11,140.05,140.79,7292695
140.72,142.43,140.51,142.27,4629460
142.42,142.44,141.07,142.01,2342755
141.75,142.9,141.27,142.23,3117630
142.93,143.38,141.81,142.61,2862803
142.92,144,142.17,143.86,2679405
144.45,144.49,141.5196,142.77,3795490
