date,open,high,low,close,volume
2017-10-06,65.68,66.38,65.66,66.36,975619
2017-10-09,66.49,66.77,66.02,66.55,756878
2017-10-10,66.68,66.86,66.22,66.6,688110
2017-10-11,66.68,66.97,66.3216,66.61,1036224.0
2017-10-12,66.65,67.6,66.54,67.54,911720
2017-10-13,67.63,67.82,66.89,66.99,596612
2017-10-16,67.2,67.37,66.77,66.91,875415
2017-10-17,66.68,66.68,65.99,66.12,979950
2017-10-18,66.38,66.585,66.08,66.45,603092
2017-10-19,66.44,66.975,66.06,66.85,782949
2017-10-20,67.19,67.53,67.07,67.25,953676
2017-10-23,67.45,67.68,66.93,67.02,797610
2017-10-24,67.31,67.55,66.88,67.35,1100455.0
2017-10-25,67.9,68.52,67.03,67.39,1088799.0
2017-10-26,67.53,67.83,67.2,67.695,733807
2017-10-27,67.81,68.01,67.42,67.98,805712
2017-10-30,67.8,67.93,67.1,67.49,554218
2017-10-31,67.74,68.17,67.54,68.03,1614541.0
2017-11-01,68.2,68.42,67.84,68.02,695530
2017-11-02,68.08,68.38,67.81,68.109,927048
2017-11-03,68.09,68.67,68.01,68.36,582511
2017-11-06,68.27,68.45,67.87,68.22,995929
2017-11-07,68.32,68.64,68.04,68.25,976666
2017-11-08,68.1,68.33,67.771,68.11,1757730.0
2017-11-09,67.92,67.98,66.91,67.47,1681158.0
2017-11-10,67.35,67.58,66.7,66.81,1704666.0
2017-11-13,66.45,67.39,66.25,67.13,1536588.0
2017-11-14,66.98,67.8,66.89,67.46,2426477.0
2017-11-15,67.29,67.56,66.91,67.31,2058910.0
2017-11-16,67.5,68.95,67.45,68.74,2300630.0
2017-11-17,68.53,69.09,68.29,68.79,1823322.0
2017-11-20,69.28,70.23,68.95,69.96,4157563.0
2017-11-21,70.05,70.81,67.7,69.91,5330754.0
2017-11-22,69.14,69.37,68.3,68.69,3041928.0
2017-11-24,68.84,69.39,68.78,69.36,1015611.0
2017-11-27,69.22,69.49,69.17,69.31,1439475.0
2017-11-28,69.56,70.93,69.42,70.59,2473571.0
2017-11-29,70.5,70.84,68.45,68.69,1904278.0
2017-11-30,68.97,69.59,68.21,69.24,1922669.0
2017-12-01,69.19,70,67.23,68.69,2497703.0
2017-12-04,68.94,69.17,66.18,66.24,2899724.0
2017-12-05,66.2,67,65.73,65.83,2384129.0
2017-12-06,65.88,66.25,65.601,65.89,1690209.0
2017-12-07,65.91,66.8811,65.77,66.71,2294615.0
2017-12-08,66.94,67.5468,66.6523,67.38,2207332.0
2017-12-11,67.43,67.75,66.48,67,2438658.0
2017-12-12,67,67.16,66.5,67.06,2189662.0
2017-12-13,67.23,67.66,66.64,66.68,1684734.0
2017-12-14,66.68,67.09,66.37,66.51,1901668.0
2017-12-15,67,67.86,66.69,67.61,2898729.0
2017-12-18,67.89,68.51,67.48,67.66,2306464.0
2017-12-19,67.94,68.05,67.49,67.75,1469739.0
2017-12-20,67.81,68.14,67.16,67.4,1363709.0
2017-12-21,67.51,67.87,67.2679,67.52,1502418.0
2017-12-22,67.41,67.5399,66.86,67.35,1221472.0
2017-12-26,67.31,67.45,67.05,67.25,533000
2017-12-27,67.21,67.46,67.15,67.3,1038884.0
2017-12-28,67.44,67.48,67.02,67.45,607221
2017-12-29,67.5,67.58,66.93,66.97,1064957.0
2018-01-02,67.42,67.89,67.34,67.6,1047844.0
2018-01-03,67.62,69.49,67.6,69.32,1699099.0
2018-01-04,69.54,69.82,68.78,68.8,2230713.0
2018-01-05,68.73,70.1,68.73,69.9,1632710.0
2018-01-08,69.73,70.33,69.545,70.05,1605554.0
2018-01-09,70.68,72.33,70.17,71.77,2666171.0
2018-01-10,71.45,71.45,70.11,70.79,2957286.0
2018-01-11,70.92,71.18,70.3,70.8,1511247.0
2018-01-12,70.73,71.86,70.5,71.73,1448302.0
2018-01-16,72.02,72.47,71.06,71.23,1703331.0
2018-01-17,71.72,72.31,71.59,72.06,1824632.0
2018-01-18,72.2,72.5,71.67,72.19,1828410.0
2018-01-19,72.48,73.215,72.06,73.07,2266077.0
2018-01-22,73.17,73.55,72.6,73.48,1963669.0
2018-01-23,74.05,74.075,73.25,73.44,1219577.0
2018-01-24,73.66,73.86,73.05,73.58,1754280.0
2018-01-25,74.17,74.49,73.65,73.86,1654909.0
2018-01-26,74.3,74.83,73.59,74.82,2386603.0
2018-01-29,74.48,75,74.3,74.53,1294609.0
2018-01-30,73.99,74.07,72.93,72.99,1811684.0
2018-01-31,73.77,74.39,73.24,73.43,2032754.0
2018-02-01,73.18,73.78,72.51,72.83,2008322.0
2018-02-02,72.32,72.76,71.22,71.25,1954577.0
2018-02-05,70.86,71.48,68.18,68.22,2860841.0
2018-02-06,66.96,68.83,66.13,68.45,4121439.0
2018-02-07,68.19,69.085,67.905,68.06,1988150.0
2018-02-08,68.09,68.16,65.03,65.05,4152496.0
2018-02-09,66.4,67.53,65.29,66.98,4514266.0
2018-02-12,67.46,69.05,67.37,68.43,4227420.0
2018-02-13,67.97,68.49,67.66,68.34,1824845.0
2018-02-14,67.8,69.89,67.62,69.7,3638973.0
2018-02-15,74.94,74.99,71.22,72.02,4898877.0
2018-02-16,71.97,72.7,71.6207,71.97,2887052.0
2018-02-20,71.5,71.85,70.7,71.08,2580605.0
2018-02-21,71.12,72.7,70.97,71.25,1995239.0
2018-02-22,71.72,71.76,70.51,70.68,2402977.0
2018-02-23,71.15,71.37,70.06,70.7,4225797.0
2018-02-26,71,71.21,70.01,70.58,5946698.0
2018-02-27,70.75,70.92,69,69,3370732.0
2018-02-28,69.42,70,68.57,68.59,3287884.0
2018-03-01,68.47,68.8,66.79,67.38,2399608.0
2018-03-02,66.82,67.68,66.65,67.51,2057460.0
2018-03-05,67.25,67.85,66.51,67.55,1890798.0
2018-03-06,67.78,68.42,67.45,68.11,2940902.0
2018-03-07,67.36,69.855,67.3,69.7,3125859.0
2018-03-08,69.72,70.27,69.19,69.85,2453402.0
2018-03-09,70.27,71.5,70,71.13,2061055.0
2018-03-12,71.2,71.53,70.67,70.71,2049234.0
2018-03-13,71,71.52,70.42,70.68,1728246.0
2018-03-14,71.07,71.16,69.6907,69.92,1865462.0
2018-03-15,70.09,70.66,69.87,70.18,2525740.0
2018-03-16,69.92,70.34,69.05,69.9,3378129.0
2018-03-19,69.79,70.31,69.06,69.34,2638951.0
2018-03-20,69.77,70.07,69.45,69.85,2379424.0
2018-03-21,69.88,70.09,69.36,69.4,1583135.0
2018-03-22,68.7,69.2,67.33,67.47,1690046.0
2018-03-23,67.58,68.15,65.94,66.06,2594228.0
2018-03-26,67.2,68.285,66.655,68.2,2261935.0
2018-03-27,68.48,68.63,66.54,67,2103810.0
2018-03-28,67.22,67.38,65.81,66.4,2267412.0
2018-03-29,66.75,67.58,66.11,66.9,2711302.0
2018-04-02,66.65,66.97,63.73,64.43,3084128.0
2018-04-03,64.94,65.88,64.62,65.42,2286246.0
2018-04-04,64.15,65.645,63.645,65.45,5084142.0
2018-04-05,65.82,66.31,65.5,65.68,2119302.0
2018-04-06,65.01,65.56,63.38,63.65,3577908.0
2018-04-09,64.92,66.25,64.08,65.19,2636289.0
2018-04-10,66.14,66.79,65.9,66.64,2120639.0
2018-04-11,65.98,66.6,65.82,66.08,1391387.0
2018-04-12,66.56,67.64,66.4535,67.2,2180211.0
2018-04-13,67.5,67.67,66.88,67.21,2043917.0
2018-04-16,67.83,68.37,67.49,68.17,2887412.0
2018-04-17,68.6,68.85,68.07,68.44,2681841.0
2018-04-18,69.12,70.29,68.65,69.55,2678711.0
2018-04-19,69.48,69.59,67.36,67.97,2434879.0
2018-04-20,68.04,68.26,67.32,67.55,1916965.0
2018-04-23,67.71,68.67,67.53,68.07,2260514.0
2018-04-24,66.39,67.905,66.04,66.64,3701031.0
2018-04-25,66.69,67.08,64.91,65.8,4451145.0
2018-04-26,66.22,66.76,65.895,66.37,1978612.0
2018-04-27,66.34,66.56,65.96,66.28,1188911.0
2018-04-30,66.49,66.66,65.73,65.74,2276706.0
2018-05-01,65.63,66.35,65.49,66.24,3134943.0
2018-05-02,66,66.86,65.77,65.91,2240682.0
2018-05-03,65.77,66.46,64.86,66.34,2365942.0
2018-05-04,66.03,67.25,65.54,67,1331147.0
2018-05-07,67.16,67.98,67.07,67.39,1468925.0
2018-05-08,67.08,67.435,66.84,67.37,1912867.0
2018-05-09,67.38,68.41,67.15,68.13,2108608.0
2018-05-10,68.12,68.88,68.12,68.86,1845068.0
2018-05-11,69.19,69.6,68.91,69.45,1523928.0
2018-05-14,69.73,70.45,69,69.21,3322252.0
2018-05-15,61.84,64.1,60.7,62.5,14448537.0
2018-05-16,62.51,62.9883,61.65,61.94,5873508.0
2018-05-17,61.98,63.9054,61.76,63.59,5210909.0
2018-05-18,63.63,64.5999,63.511,64.32,4163734.0
2018-05-21,64.75,65.99,64.68,65.55,4526805.0
2018-05-22,65.62,65.89,64.685,64.84,3415571.0
2018-05-23,64.21,65,64.21,64.53,3222746.0
2018-05-24,64.62,65,64.07,64.12,1525998.0
2018-05-25,63.94,64.11,62.84,63.15,1742128.0
2018-05-29,62.63,62.67,61.3,61.85,3559398.0
2018-05-30,62.24,63.06,61.995,62.69,1730862.0
2018-05-31,62.65,62.83,61.85,61.92,2510459.0
2018-06-01,62.47,63.23,62.44,62.78,2278146.0
2018-06-04,63.17,63.51,62.76,63.38,1957964.0
2018-06-05,63.46,63.87,63.09,63.52,1889720.0
2018-06-06,63.75,65.19,63.06,65.19,3177830.0
2018-06-07,65.41,66.09,64.8,65.23,2976695.0
2018-06-08,65.35,66.37,65.15,65.73,3853376.0
2018-06-11,65.68,66.75,65.59,66.13,3316024.0
2018-06-12,65.97,66.55,65.63,66.32,2006860.0
2018-06-13,66.6,66.68,65.97,66.26,4357355.0
2018-06-14,66.45,66.45,65.71,66.31,3488004.0
2018-06-15,66.11,66.24,65.19,66.13,4113248.0
2018-06-18,65.48,65.54,64.53,64.97,2562564.0
2018-06-19,64.22,64.45,63.2,63.52,4621306.0
2018-06-20,63.54,63.569,62.63,62.79,4942491.0
2018-06-21,62.81,63.22,62.27,63.04,4319524.0
2018-06-22,63.58,63.69,62.73,62.79,3621863.0
2018-06-25,62.46,62.69,60.8,61.2,2426992.0
2018-06-26,61.23,62.32,61.02,61.98,3655640.0
2018-06-27,62.26,63,61.1,61.14,2026024.0
2018-06-28,61.13,61.64,60.42,61.29,1564141.0
2018-06-29,61.68,62.465,61.57,61.84,1943068.0
2018-07-02,61.36,61.48,60.79,61.47,1525281.0
2018-07-03,61.93,62.09,61.06,61.25,864560
2018-07-05,61.48,61.89,60.91,61.8,2247385.0
2018-07-06,61.92,62.4,61.65,62.29,2269808.0
2018-07-09,62.43,63.315,62.43,63.12,1508750.0
2018-07-10,63.37,63.74,63.07,63.67,1924477.0
2018-07-11,62.59,63.28,62.59,62.86,1780660.0
2018-07-12,63.33,63.78,63.29,63.45,1748215.0
2018-07-13,63.52,63.83,63.21,63.38,963852
2018-07-16,63.23,63.23,62.63,62.72,929394
2018-07-17,62.52,63.26,62.15,63.04,1469719.0
2018-07-18,63.03,63.23,62.75,62.99,1202471.0
2018-07-19,63.61,64.65,63.4,64.15,1726705.0
2018-07-20,63.83,64.33,63.68,63.85,1619328.0
2018-07-23,63.7,64,63.37,63.72,1417545.0
2018-07-24,63.94,65.35,63.69,64.79,2452478.0
2018-07-25,65.14,66.04,64.84,65.96,2924900.0
2018-07-26,66,66.83,65.82,66.75,2583577.0
2018-07-27,66.65,66.77,65.36,65.75,2638953.0
2018-07-30,65.87,66.07,64.51,64.63,1600609.0
2018-07-31,64.93,66.685,64.535,66.04,2539465.0
2018-08-01,65.84,66.17,64.63,64.98,2679374.0
2018-08-02,64.75,65.39,64.5,65.29,2263390.0
2018-08-03,65.5,65.79,64.96,65.73,1857359.0
2018-08-06,65.7,66.66,65.33,66.51,2873211.0
2018-08-07,66.83,67.94,66.63,67.66,2829072.0
2018-08-08,67.74,68.15,67.34,67.38,1682029.0
2018-08-09,67.48,67.62,66.61,66.69,1727976.0
2018-08-10,66.82,66.87,65.93,66.26,2166654.0
2018-08-13,66.44,66.99,65.67,65.94,2989456.0
2018-08-14,66.05,67.26,66.05,66.75,3110309.0
2018-08-15,65.94,66.39,64.22,64.73,6071643.0
2018-08-16,65.04,65.67,64.81,65.5,3149732.0
2018-08-17,65.48,65.48,64.28,64.66,2449301.0
2018-08-20,64.57,65.11,64.46,64.47,1619989.0
2018-08-21,64.74,65.4,64.62,64.93,2982892.0
2018-08-22,64.74,65.87,64.55,65.65,2565678.0
2018-08-23,65.69,65.99,65.53,65.69,2288103.0
2018-08-24,65.74,66.26,65.59,65.98,1904341.0
2018-08-27,66.33,66.35,65.86,66.08,1158972.0
2018-08-28,66.41,67.3,66.35,66.69,2284419.0
2018-08-29,66.69,67.28,66.4,67.01,1852330.0
2018-08-30,67,67.65,66.86,67.26,2246905.0
2018-08-31,67.14,67.55,67.05,67.54,1582456.0
2018-09-04,67.34,67.56,66.85,67.27,1728190.0
2018-09-05,67.28,67.4,66.76,66.96,1859804.0
2018-09-06,67,67.55,66.83,67.36,1031562.0
2018-09-07,67.15,67.83,67.03,67.4,1585606.0
2018-09-10,67.82,68.41,67.72,67.93,2065957.0
2018-09-11,67.7,68.06,67.49,67.62,1676978.0
2018-09-12,67.6,68.005,67.25,67.91,1125561.0
2018-09-13,68.1,69.66,67.99,69.33,2495148.0
2018-09-14,69.28,69.41,68.56,68.85,1461168.0
2018-09-17,69.64,69.66,69,69.08,1816810.0
2018-09-18,69.1,69.27,68.41,68.93,1780518.0
2018-09-19,69.04,69.64,68.875,69.56,1183556.0
2018-09-20,69.73,71.16,69.7,71.13,2865737.0
2018-09-21,71.43,71.46,70.56,70.72,3119982.0
2018-09-24,70.68,70.68,69.7,69.95,2333676.0
2018-09-25,70.17,70.835,69.91,70.38,2090290.0
2018-09-26,70.57,70.99,70.05,70.33,1830568.0
2018-09-27,70.58,70.85,70.1,70.8,1581865.0
2018-09-28,70.69,70.995,70.46,70.54,2248294.0
2018-10-01,70.68,71.576,70.645,71.26,2837666.0
2018-10-02,71.24,71.73,70.98,71.68,2617557.0
2018-10-03,71.68,72.37,71.6,72.12,3204030.0
2018-10-04,71.92,72.13,70.48,70.66,2962088.0
2018-10-05,70.67,71.18,69.45,70.3,2377506.0
2018-10-08,69.96,70.05,68.9697,69.5,2179522.0
2018-10-09,69.34,69.625,68.71,69.41,2179398.0
2018-10-10,69.41,69.41,66.61,66.67,3055853.0
2018-10-11,66.64,66.97,64.62,64.89,3624812.0
2018-10-12,66.1,67.03,65.3,66.24,3669570.0
2018-10-15,65.92,66.35,65.36,65.63,1603060.0
2018-10-16,66.25,67.57,65.99,67.46,1868384.0
2018-10-17,67.17,67.46,66.31,67.2,1991362.0
2018-10-18,67.12,67.2,65.255,65.75,2327530.0
2018-10-19,65.81,66.24,64.24,64.47,2418502.0
2018-10-22,64.69,64.84,63.54,64.28,2228058.0
2018-10-23,62.82,63.13,61.38,62.73,4219961.0
2018-10-24,62.92,63.76,61.01,61.13,3481446.0
2018-10-25,61.49,62.89,61.07,62.61,3318720.0
2018-10-26,61.82,63.11,61.13,62.73,3120049.0
2018-10-29,63.65,64.17,61.13,62.08,2920074.0
2018-10-30,62.35,63.72,61.68,63.64,3076920.0
2018-10-31,64.35,65.98,64.19,64.79,3821187.0
2018-11-01,65.07,65.34,64.585,65.22,1882540.0
2018-11-02,65.8,66.61,65.435,65.93,2272314.0
2018-11-05,66.03,66.39,65.23,65.91,2348834.0
2018-11-06,66.04,66.42,65.67,65.98,2287310.0
2018-11-07,66.51,68.38,66.275,68.26,2700813.0
2018-11-08,67.99,68.36,67.38,67.79,2444757.0
2018-11-09,67.6,67.76,66.7,67.27,2573734.0
2018-11-12,66.16,66.25,64.45,64.5,3000160.0
2018-11-13,64.59,65.47,63.94,64.34,2216558.0
2018-11-14,64.64,64.84,63.28,63.47,4852756.0
2018-11-15,63.32,64.95,62.54,64.72,3846205.0
2018-11-16,64.38,65.6,64.38,64.99,2963343.0
2018-11-19,64.67,64.96,62.4,62.61,3392257.0
2018-11-20,66.25,68.4324,64.93,67.52,8187526.0
2018-11-21,67.66,68.67,67.19,67.72,3557555.0
2018-11-23,67.04,68.61,67.04,68.21,1374379.0
2018-11-26,68.94,69.3,68.39,69.25,2406484.0
2018-11-27,68.87,69.52,68.7,69.36,2533691.0
2018-11-28,69.82,71.485,69.43,71.48,2661539.0
2018-11-29,71.23,72.18,71.23,71.57,2625969.0
2018-11-30,71.63,72.645,71.34,72.35,2279630.0
2018-12-03,73.33,74.79,73.19,74.67,4265621.0
2018-12-04,74.7,75.115,72.63,72.91,4264002.0
2018-12-06,71.2,71.93,69.9,71.91,3506114.0
2018-12-07,71.71,72.09,69.65,70.25,2184702.0
2018-12-10,70.43,70.71,68.57,70.59,2347260.0
2018-12-11,71.76,72.44,70.7,71.05,2926216.0
2018-12-12,72.17,73.04,71.6,71.75,2843061.0
2018-12-13,72.14,72.68,70.9,71.14,2201018.0
2018-12-14,70.42,70.61,69.13,69.36,1982841.0
2018-12-17,69.11,69.625,67.4,67.85,2241905.0
2018-12-18,68.45,69.03,67.39,67.99,2112082.0
2018-12-19,68.27,69.09,65.81,66.83,2845612.0
2018-12-20,66.33,66.46,64.59,65.19,3547827.0
2018-12-21,65.22,66.23,63.22,63.29,4683300.0
2018-12-24,62.93,63.63,62.22,62.67,1668690.0
2018-12-26,62.93,65.58,62.76,65.54,1701915.0
2018-12-27,64.5,66.5,64,66.48,1655233.0
2018-12-28,66.98,67.12,65.71,65.96,1927850.0
2018-12-31,66.34,67.48,66.34,67.46,1572336.0
2019-01-02,66.5,66.57,65.3,65.69,2113504.0
2019-01-03,65.53,65.78,62,63.27,5384426.0
2019-01-04,64.09,65.95,64.09,65.46,3123844.0
2019-01-07,65.64,67.425,65.61,66.85,3235212.0
2019-01-08,67.59,68.21,66.7,67.83,1578169.0
2019-01-09,68.2,69.66,67.995,69.25,2442477.0
2019-01-10,69.05,69.95,68.6,69.9,1081082.0
2019-01-11,69.29,70.41,68.94,70.38,1210968.0
2019-01-14,69.72,70.29,69.67,69.75,2182855.0
2019-01-15,69.95,70.75,69.62,70.6,1793261.0
2019-01-16,70.82,71.13,69.975,70.03,1480521.0
2019-01-17,69.76,71.24,69.76,70.82,1226027.0
2019-01-18,71.29,72.31,70.85,71.93,1551766.0
2019-01-22,71.44,71.48,70.47,71.32,1972755.0
2019-01-23,71.95,72.85,70.74,71.65,2050397.0
2019-01-24,71.46,72.2,71.39,72.18,1509799.0
2019-01-25,72.79,73.73,72.56,73.65,2215466.0
2019-01-28,72.76,73.28,72.41,73.27,1729730.0
2019-01-29,73.7,74.06,73.2,73.56,1684721.0
2019-01-30,73.74,75.59,73.48,75.44,1679672.0
2019-01-31,75.21,76.31,74.67,76.05,2951621.0
2019-02-01,76.16,76.59,75.62,76.04,1343879.0
2019-02-04,76.18,76.23,75.32,76.03,2245608.0
2019-02-06,76.11,76.69,76,76.3,1505060.0
2019-02-07,75.72,76.12,74.87,75.33,1659245.0
2019-02-08,75.07,75.81,74.76,75.8,1315492.0
2019-02-11,76,76.39,75.7475,76.08,1018328.0
2019-02-12,76.8,77.25,76.43,77.07,2045561.0
2019-02-13,77.37,77.49,76.7441,77.25,1376202.0
2019-02-14,77,77.28,76.52,77.02,1618192.0
2019-02-15,77.63,78.31,77.47,78.3,1919679.0
2019-02-19,78,78.32,77.41,77.52,2968030.0
2019-02-20,77.53,78.795,77.33,78.56,2076232.0
2019-02-21,77.67,78.58,76.5,77.89,3570933.0
2019-02-22,78.16,78.46,77.83,78.42,2795649.0
2019-02-25,78.9,79.84,78.85,79.34,1877973.0
2019-02-26,79.21,79.27,78.42,78.55,1992634.0
2019-02-27,78.25,79.55,78.25,79.42,1254374.0
2019-02-28,79.18,79.75,78.89,79.44,1759136.0
2019-03-01,80,81.445,80,81.24,1625911.0
2019-03-04,81.5,81.76,79.53,80.13,3203800.0
2019-03-05,80.02,80.03,79.36,79.74,1405621.0
2019-03-06,79.82,79.98,78.73,78.75,1750588.0
2019-03-07,78.69,79.1,78.01,78.73,1817915.0
2019-03-08,78.18,78.24,77.4,77.98,1483684.0
2019-03-11,78.28,79.47,78.26,79.3,1211034.0
2019-03-12,79.58,80.13,79.16,79.93,1532287.0
2019-03-13,80.22,80.74,80.02,80.13,1529156.0
2019-03-14,80.06,80.67,80.06,80.61,1267741.0
2019-03-15,80.86,81.43,80.825,81.1,1999267.0
2019-03-18,81.1,81.29,80.49,80.97,1617528.0
2019-03-20,81.28,81.445,80.25,80.92,1768333.0
2019-03-21,80.55,82.27,80.55,82,986772
2019-03-22,81.54,81.675,78.97,78.99,1435802.0
2019-03-25,79.09,79.8554,78.66,79.52,923071
2019-03-26,80.39,81.04,80.13,80.65,1428122.0
2019-03-27,80.5,80.77,78.885,79,1446168.0
2019-03-28,79.39,79.79,78.71,79.7,1615737.0
2019-03-29,80.16,80.67,79.95,80.38,1585337.0
2019-04-01,80.96,81.77,80.96,81.56,1522133.0
2019-04-02,81.71,81.76,81.03,81.14,1203147.0
2019-04-03,81.54,82.02,81.46,81.94,2141084.0
2019-04-04,81.84,82.05,80.44,80.83,2179813.0
2019-04-05,81.19,81.92,81.05,81.47,1502921.0
2019-04-08,81.57,81.71,80.585,81.69,783352
2019-04-09,81.56,81.72,81.27,81.42,1254698.0
2019-04-10,81.45,82.24,81.45,81.68,982888
2019-04-11,81.88,81.92,80.89,81.08,1071306.0
2019-04-12,81.43,82.06,80.9,80.98,1249089.0
2019-04-15,81,81.13,79.905,80.4,1627414.0
2019-04-16,80.82,80.96,77.19,77.55,3440497.0
2019-04-17,78.15,78.32,74.46,75.43,4472079.0
2019-04-18,75.73,76.54,75.31,76.17,2873990.0
2019-04-22,75.93,76.72,75.13,75.57,2016074.0
2019-04-23,74.28,76.8,73.76,75.56,4606980.0
2019-04-24,75.84,76.63,75.4306,75.79,1942363.0
2019-04-25,75.26,77.04,74.94,76.72,1481537.0
2019-04-26,76.98,77.46,76.3,77.42,1608706.0
2019-04-29,77.47,78.44,77.32,77.33,2177705.0
2019-04-30,77.44,78.59,77.38,78.5,1726439.0
2019-05-01,78.49,78.92,77.28,77.47,1078279.0
2019-05-02,77.41,78.34,77.1453,78.2,946783
2019-05-03,78.58,79.56,78.58,79.29,1303210.0
2019-05-06,77.62,79.41,77.21,79.35,1624524.0
2019-05-07,78.59,78.77,76.03,76.67,1732069.0
2019-05-08,76.78,77.3,76.13,76.61,2243780.0
2019-05-09,75.67,77.055,74.85,77,1717741.0
2019-05-10,76.64,77.14,74.09,77.1,2849944.0
2019-05-13,75.75,75.91,73.23,73.84,3546265.0
2019-05-14,74.43,76.67,74.304,76.01,2557110.0
2019-05-15,67.36,69.9,66.24,67.64,14523060.0
2019-05-16,67.6,69.42,67.6,69.3,4565560.0
2019-05-17,68.44,69.87,68.19,69.11,3935606.0
2019-05-20,68.66,69.97,68.64,68.93,4029204.0
2019-05-21,69.37,70.44,68.25,68.32,3928134.0
2019-05-22,68.17,68.64,67.51,67.97,4985008.0
2019-05-23,67.18,67.85,66.03,67.7,5358193.0
2019-05-24,68.14,69.89,68.085,68.36,3852676.0
2019-05-28,68.43,68.86,66.955,67.08,2984902.0
2019-05-29,66.59,67.99,66.59,67.3,3721253.0
2019-05-30,67.59,67.9,66.73,66.89,2948087.0
2019-05-31,66.24,67.56,66.07,67.05,2829295.0
2019-06-03,67.04,68.1,66.82,66.99,2560745.0
2019-06-04,67.66,68,66.41,67.95,4402889.0
2019-06-05,68.61,69.01,67.89,68.35,2289332.0
2019-06-06,68.52,69.675,68.52,69.16,2469154.0
2019-06-07,69.7,70.215,69.33,69.52,1547709.0
2019-06-10,69.68,70.55,69.36,70.29,1476685.0
2019-06-11,72.25,72.6,69.81,70.09,1882691.0
2019-06-12,70.08,70.29,68.93,70.29,1546810.0
2019-06-13,70.56,70.71,69.89,70.3,1887047.0
2019-06-14,70.31,70.45,69.74,69.97,1602561.0
2019-06-17,70.25,70.6,69.89,70.29,1149233.0
2019-06-18,70.8,72.22,70.57,71.91,2350457.0
2019-06-19,71.89,72.73,71.89,72.65,1916861.0
2019-06-20,73.22,73.42,72.365,73.32,2078013.0
2019-06-21,73.14,73.54,72.55,73.34,3096251.0
2019-06-24,73.33,73.67,72.26,73.14,1251080.0
2019-06-25,73.19,73.61,72.41,72.51,1338511.0
2019-06-26,72.64,73.18,72.04,72.14,1582336.0
2019-06-27,72.55,73.28,72.2,73.19,1477555.0
2019-06-28,73.26,74.7,73.11,74.67,3158659.0
2019-07-01,75.6,75.89,74.93,75.78,2752264.0
2019-07-02,75.85,76.18,75.25,75.61,1875348.0
2019-07-03,75.86,76.93,75.7,76.8,1220632.0
2019-07-05,76.34,76.47,75.3,75.75,1554286.0
