day,open,high,low,close,volume
2019-07-12 00:00:00-04:00,299.87,300.73,299.51,300.65,41964749
2019-07-11 00:00:00-04:00,299.32,299.58,298.2,299.31,51283441
2019-07-10 00:00:00-04:00,298.37,299.66,297.78,298.61,61390698
2019-07-09 00:00:00-04:00,295.54,297.52,295.48,297.19,45191088
2019-07-08 00:00:00-04:00,297.01,298.2579,296.22,296.82,48894318
2019-07-05 00:00:00-04:00,297.44,298.64,296.01,298.46,54157680
2019-07-03 00:00:00-04:00,297.18,298.82,297.02,298.8,42168646
2019-07-02 00:00:00-04:00,295.61,296.49,294.68,296.43,61535468
2019-07-01 00:00:00-04:00,296.68,296.92,294.33,295.66,78521198
2019-06-28 00:00:00-04:00,292.58,293.55,292.02,293,59400431
