date,open,high,low,close,volume
2018-01-19,40.6,42.13,40.6,42.08,504739
2018-01-22,42.08,42.47,41.48,42.29,520362
2018-01-23,42.3,42.3,41.49,42.11,416801
2018-01-24,41.19,42.34,41.12,41.72,806599
2018-01-25,41.8,42.17,41.16,41.61,585779
2018-01-26,41.86,42.67,41.5,42.66,438199
2018-01-29,42.5,42.6,41.58,41.77,358434
2018-01-30,41.39,42.165,41.39,41.94,579495
2018-01-31,42.13,42.33,40.53,40.89,968422
2018-02-01,40.76,41.12,40.21,40.68,709170
2018-02-02,40.53,40.88,39.08,39.16,556468
2018-02-05,38.71,39.08,37.065,37.59,1061484.0
2018-02-06,36.67,38.8948,36.2,38.44,729564
2018-02-07,38.37,39.54,38.06,39.37,636983
2018-02-08,39.49,40.02,38.08,38.47,1343954.0
2018-02-09,38.67,39.65,38.16,39.46,974501
2018-02-12,39.53,39.7299,38.41,39.44,955051
2018-02-13,39.41,39.72,39.01,39.51,604837
2018-02-14,39.04,40.7,39.04,40.33,1046092.0
2018-02-15,45.92,48,43.66,43.79,2792387.0
2018-02-16,44.22,45.61,43.241,43.4,982229
2018-02-20,43.5,44.44,42.38,42.56,1881310.0
2018-02-21,42.4,44.3915,42.35,43.86,1066464.0
2018-02-22,43.89,44.469,43.22,44.22,892847
2018-02-23,44.43,45.02,43.75,44.87,460347
2018-02-26,45.15,45.9,44.98,45.62,706575
2018-02-27,45.47,46.36,45.38,45.95,1259335.0
2018-02-28,46.12,47.07,46.12,46.21,897771
2018-03-01,46.09,46.52,45.21,46.45,601011
2018-03-02,45.68,47.38,45.68,47.26,617085
2018-03-05,47.25,47.37,46.32,46.92,716546
2018-03-06,47.155,48.25,46.99,47.98,707846
2018-03-07,47.41,48.09,46.71,47.82,584147
2018-03-08,48.13,48.73,47.92,48.63,626319
2018-03-09,48.77,48.8459,47.44,47.96,651924
2018-03-12,48.21,49.41,48.21,48.89,712373
2018-03-13,48.99,49.77,48.14,48.35,824038
2018-03-14,48.74,49.21,47.69,48.34,588208
2018-03-15,48.35,48.625,47.51,47.85,564914
2018-03-16,47.78,48.78,47.78,48.32,1815074.0
2018-03-19,48.18,48.31,47.06,47.34,570364
2018-03-20,47.27,47.74,47.2,47.54,600011
2018-03-21,47.4,48.03,47.235,47.37,462206
2018-03-22,46.85,47.21,45.89,45.94,785140
2018-03-23,46.03,46.45,45.25,45.3,508318
2018-03-26,45.93,46.36,45.12,46.23,488923
2018-03-27,46.17,46.6,45.21,45.42,598313
2018-03-28,45.47,46.27,45.23,45.57,529363
2018-03-29,45.88,47.05,45.821,46.6,456905
2018-04-02,46.6,47.4499,45.83,46.33,1089198.0
2018-04-03,46.55,47.8,46.425,47.07,871091
2018-04-04,46.64,48.79,46.57,48.55,856381
2018-04-05,48.57,48.57,47.44,47.7,682715
2018-04-06,47.49,47.85,46.56,46.8,581098
2018-04-09,47.04,47.13,46.1,46.1,433135
2018-04-10,46.66,46.78,46,46.41,429099
2018-04-11,46.39,47.04,46.13,46.25,404001
2018-04-12,46.3,46.6,45.87,46.19,455011
2018-04-13,46.5,46.82,45.68,46.28,745444
2018-04-16,46.77,47.68,46.17,47.28,576976
2018-04-17,47.7,48.97,47.4,48.24,574972
2018-04-18,48.46,48.97,48.15,48.21,556334
2018-04-19,47.42,47.42,45.56,46.55,731872
2018-04-20,46.46,46.98,45.17,45.22,661287
2018-04-23,45.4,45.455,44.87,45.21,685238
2018-04-24,45.5,45.77,44.61,45,564141
2018-04-25,45,45.38,44.21,45.13,791904
2018-04-26,42.06,42.41,39.4,42.34,3205860.0
2018-04-27,42.2,42.97,41.26,41.79,1671443.0
2018-04-30,42.27,43.09,41.57,41.77,1340359.0
2018-05-01,41.46,41.6,39.71,40.28,907654
2018-05-02,40.25,41.29,40.14,40.81,1074819.0
2018-05-03,40.69,40.98,39.79,40.48,676233
2018-05-04,40.23,41.72,40.14,41.57,917607
2018-05-07,41.6,41.86,40.21,40.36,706158
2018-05-08,40.14,40.68,39.18,39.33,1132417.0
2018-05-09,39.57,39.89,38.77,39.76,1360757.0
2018-05-10,40.03,40.27,39.47,40,604936
2018-05-11,40,40.68,39.82,40.49,679247
2018-05-14,40.53,40.78,40.04,40.45,565819
2018-05-15,40.17,40.83,39.99,40.53,687825
2018-05-16,40.75,41.025,40.24,40.58,641330
2018-05-17,40.74,41.64,40.68,41,535668
2018-05-18,41.1,41.47,40.61,41.12,580377
2018-05-21,41.36,41.88,40.94,41.03,533301
2018-05-22,41.19,41.75,39.79,40.21,763445
2018-05-23,40.25,41.015,40.23,40.69,451354
2018-05-24,40.67,41.3,40.615,40.96,666189
2018-05-25,40.88,41.44,40.45,40.86,334293
2018-05-29,40.54,41.01,40.33,40.87,279185
2018-05-30,41,41.62,41,41.15,535773
2018-05-31,41.33,41.34,39.76,39.78,503461
2018-06-01,39.98,40.34,39.365,39.91,752973
2018-06-04,40.08,40.59,40,40.41,454514
2018-06-05,40.43,40.79,40.27,40.54,430557
2018-06-06,40.62,41.11,39.975,40.67,433824
2018-06-07,40.85,41.38,40.59,40.7,525374
2018-06-08,40.58,41.45,40.49,41.33,706873
2018-06-11,41.35,42.5042,41.35,42.41,419832
2018-06-12,42.45,43.69,42.28,43.38,470792
2018-06-13,43.51,44.02,43.3,43.97,852667
2018-06-14,44.02,44.31,43.835,44,443661
2018-06-15,43.84,44.14,43.2,43.86,872366
2018-06-18,43.82,45.3,43.3,44.82,617303
2018-06-19,44.53,45,43.75,44.98,432445
2018-06-20,45.19,45.4,44.28,45.03,349811
2018-06-21,45.06,45.46,44.89,45.18,473285
2018-06-22,45.29,45.51,45,45.2,1489892.0
2018-06-25,45.13,45.2,44.45,45,588821
2018-06-26,44.89,45.18,44.71,44.88,534260
2018-06-27,44.84,45.17,42.94,43,794974
2018-06-28,42.79,44.33,42.715,43.8,908645
2018-06-29,44.05,44.33,43.45,43.45,523098
2018-07-02,43.28,44.29,43.16,44.16,330084
2018-07-03,44.46,44.95,44.06,44.09,262300
2018-07-05,44.4,44.715,43.53,43.74,737307
2018-07-06,43.84,44.66,43.22,44.13,519030
2018-07-09,44.29,44.7,43.86,44.47,459535
2018-07-10,44.56,44.91,44.23,44.46,255010
2018-07-11,44.31,44.69,43.88,44.34,291664
2018-07-12,44.47,44.91,43.95,44.65,381363
2018-07-13,44.77,45.23,44.6,44.89,435740
2018-07-16,44.98,44.98,43.8501,44.26,362100
2018-07-17,44.39,45.54,44.37,44.97,479040
2018-07-18,45.08,45.5,44.88,44.9,874628
2018-07-19,44.81,46.72,44.75,46.61,723898
2018-07-20,46.55,46.78,46,46.1,335390
2018-07-23,45.87,46.4,45.7,45.86,479825
2018-07-24,45.99,46.43,44.46,44.99,611995
2018-07-25,45.09,45.41,43.24,43.52,1000633.0
2018-07-26,47.55,50.8,46.36,48.85,1758857.0
2018-07-27,49.24,49.425,43.1,43.47,1878864.0
2018-07-30,43.5,43.84,41.73,41.94,1223241.0
2018-07-31,41.87,43.6,41.81,43.31,945921
2018-08-01,43.13,44.98,43.13,44.9,788336
2018-08-02,44.5,46.1074,44.5,45.79,727524
2018-08-03,45.81,46.16,45.21,46,707727
2018-08-06,46.01,46.47,45.81,46.17,341939
2018-08-07,46.31,47.36,46.23,46.95,563941
2018-08-08,47.05,47.76,46.85,47.31,345697
2018-08-09,47.46,48.24,47.02,47.86,449389
2018-08-10,47.46,47.77,46.28,46.61,490256
2018-08-13,46.78,47.07,46.09,46.19,459968
2018-08-14,46.47,48.53,46.47,48.09,517104
2018-08-15,47.78,48.14,47.28,47.56,654435
2018-08-16,47.87,49.35,47.87,48.53,601940
2018-08-17,48.48,49.54,48.345,49.2,354601
2018-08-20,49.31,49.58,48.86,49.47,331071
2018-08-21,49.53,50.49,49.5028,50.17,392891
2018-08-22,50.5,51.19,50.29,50.79,467520
2018-08-23,50.89,51.53,50.685,50.85,771372
2018-08-24,50.94,51.25,50.48,50.49,355978
2018-08-27,50.76,50.76,48.7,48.95,379615
2018-08-28,49.25,49.58,48.85,49.34,295570
2018-08-29,49.34,49.51,48.76,49.22,311540
2018-08-30,48.95,49.83,48.87,49.23,375449
2018-08-31,49.36,49.83,49.07,49.72,535747
2018-09-04,49.7,51.19,49.17,50.8,466985
2018-09-05,50.69,51.02,50.04,50.46,507450
2018-09-06,50.66,51.43,50.3,50.52,464087
2018-09-07,50.42,51.49,50.17,50.61,479572
2018-09-10,51.04,51.77,50.53,51.25,586662
2018-09-11,51.1,51.94,51.08,51.79,436417
2018-09-12,51.91,52.7,51.39,51.76,427606
2018-09-13,52.12,52.195,51.19,51.28,302474
2018-09-14,51.23,52.44,51.23,52.23,420182
2018-09-17,52.23,52.7,51.4,51.43,436505
2018-09-18,51.45,53,51.45,52.5,508809
2018-09-19,52.51,52.545,51.77,51.99,411515
2018-09-20,52.76,53.43,52.35,53.08,841032
2018-09-21,53.41,55.64,53.41,55.45,2325934.0
2018-09-24,55.2,56,54.15,54.27,697765
2018-09-25,54.33,54.63,53.24,53.88,599764
2018-09-26,55.15,55.93,54.17,54.23,600012
2018-09-27,54.03,54.64,53.78,54.28,366447
2018-09-28,54.18,54.95,54.18,54.46,660256
2018-10-01,54.61,54.71,54.01,54.29,538583
2018-10-02,54.25,54.62,53.38,53.69,481763
2018-10-03,54.12,54.69,53.85,54.53,286607
2018-10-04,54.24,54.46,53.03,53.19,369903
2018-10-05,53.38,53.62,52.425,53.31,549255
2018-10-08,53.3,54.01,52.34,53.21,352279
2018-10-09,52.33,53.42,50.8,51.27,1463270.0
2018-10-10,51.22,51.44,49.5701,49.75,697355
2018-10-11,49.39,50.52,48.8,48.81,397390
2018-10-12,49.81,50.45,49.12,49.87,522487
2018-10-15,49.73,50.79,49.58,50.35,394114
2018-10-16,50.71,51.67,49.67,51.62,428857
2018-10-17,51.72,51.85,49.97,50.46,786981
2018-10-18,50.39,50.39,48.82,48.91,649324
2018-10-19,48.94,49.82,48.29,48.55,517591
2018-10-22,48.72,49.7,48.37,48.4,525102
2018-10-23,47.77,49.64,47.16,49.01,673553
2018-10-24,48.87,49.74,47.94,48.05,849085
2018-10-25,47.31,47.31,43.16,43.89,1403485.0
2018-10-26,43.07,45.37,42.61,45.15,1135000.0
2018-10-29,45.61,45.61,43.49,44.1,738413
2018-10-30,44,45.98,43.59,45.83,586732
2018-10-31,46.29,47.66,46.26,47.13,966798
2018-11-01,47.09,49.07,46.5,48.25,912982
2018-11-02,48.59,50.49,48.0601,48.92,947506
2018-11-05,49.03,49.58,48.57,49.29,533287
2018-11-06,49.2,50.73,48.61,50.49,669446
2018-11-07,50.71,51.2,49.93,51.05,668937
2018-11-08,51.07,51.66,50.43,50.63,387718
2018-11-09,50.71,51.355,49.18,49.58,500039
2018-11-12,49.7,50.26,49,49.06,1115282.0
2018-11-13,49.43,50.62,49.43,49.74,796359
2018-11-14,50.38,51.145,48.85,48.97,962552
2018-11-15,48.52,49.72,47.6901,49.66,519749
2018-11-16,49.17,50.39,48.75,50.16,412030
2018-11-19,50.03,50.68,48.59,48.75,505574
2018-11-20,47.82,48.95,47.5101,48.09,402585
2018-11-21,48.42,48.9,47.94,48.26,464234
2018-11-23,48.06,49.335,48.06,48.49,288283
2018-11-26,49.14,49.8,48.27,48.67,688037
2018-11-27,48.52,48.91,46.76,47.16,927286
2018-11-28,47.32,47.63,45.88,47.1,757593
2018-11-29,46.81,47.76,46.7,47.53,556382
2018-11-30,47.53,47.73,46.35,46.8,479777
2018-12-03,47.42,47.67,46.03,47.13,549619
2018-12-04,47.18,47.55,44.02,44.13,525722
2018-12-06,43.49,44.6,42.39,44.47,821405
2018-12-07,44.3,44.87,43.4,43.9,825684
2018-12-10,43.97,44.76,43.48,43.78,609720
2018-12-11,44.35,45.09,43.35,43.65,556964
2018-12-12,44.11,44.11,42.98,43.49,421887
2018-12-13,43.2,43.2,41.36,41.93,719265
2018-12-14,41.66,42.1277,41.22,41.3,480736
2018-12-17,41.02,41.68,40.299,40.54,691043
2018-12-18,42,43.56,41.51,42.95,1325310.0
2018-12-19,43.07,44.19,42.03,42.24,743064
2018-12-20,42.59,42.95,40.84,41.94,846552
2018-12-21,41.92,42.05,40.13,40.76,2031931.0
2018-12-24,40.58,40.9,39.28,39.55,361575
2018-12-26,39.71,42.1,39.58,42.05,439653
2018-12-27,41.51,41.75,40.1,41.62,507898
2018-12-28,41.67,42.67,41.52,42.06,338577
2018-12-31,42.29,42.665,40.96,42.05,489330
2019-01-02,41.34,43.52,41.21,43.48,789744
2019-01-03,42.91,43.47,41.835,42.76,566768
2019-01-04,43.42,44.48,42.76,43.99,641191
2019-01-07,44.05,45.495,43.64,44.87,439014
2019-01-08,45.3,45.55,44.19,45.4,307336
2019-01-09,45.69,46.74,45.39,46.43,492033
2019-01-10,46.02,46.4,45.41,46.34,379873
2019-01-11,46.26,47.05,46.02,46.49,281469
2019-01-14,45.99,46.72,45.78,46.16,314501
2019-01-15,46.34,46.8,45.75,45.97,465024
2019-01-16,46.01,47.2656,45.7,46.98,444360
2019-01-17,46.75,47.7,46.51,47.37,587942
2019-01-18,47.63,49.05,47.42,48.44,489409
2019-01-22,48.07,49.01,47.92,48.14,381011
2019-01-23,48.23,48.57,47.04,47.54,410152
2019-01-24,47.69,49.47,47.408,49.41,474954
2019-01-25,50.08,50.49,49.68,50,475992
2019-01-28,49.82,50,48.7,49.59,372484
2019-01-29,48.64,49.56,47.46,49.11,549558
2019-01-30,49.49,49.8752,48.44,49.6,532077
2019-01-31,49.5,50.36,49.02,50.06,500327
2019-02-01,50.18,50.5,49.43,49.8,531749
2019-02-04,50.07,50.74,49.73,50.67,485928
2019-02-05,50.85,51.49,50.54,51.25,781161
2019-02-06,51.46,51.6658,50.27,50.4,470236
2019-02-07,50.17,50.42,49.14,49.9,653178
2019-02-08,49.59,50.18,49.29,49.93,432584
2019-02-11,50,50.94,50,50.49,671403
2019-02-12,50.92,51.38,50.52,50.89,635144
2019-02-13,50.99,51.2,50.07,50.4,817041
2019-02-14,48.38,54.91,46.81,53.8,1523622.0
2019-02-15,53.76,53.88,50.7403,53.02,1427028.0
2019-02-19,52.88,53.52,52,52.7,663857
2019-02-20,52.66,53.89,52.28,53.71,503849
2019-02-21,54.61,55.1106,53.52,54.18,504943
2019-02-22,54.6,54.99,54.39,54.97,445597
2019-02-25,55.39,55.74,54.18,54.23,676512
2019-02-26,54.24,55.19,54.03,55,524155
2019-02-27,54.93,56.04,54.36,54.37,427627
2019-02-28,54.39,54.81,53.58,54.29,588492
2019-03-01,54.9,55.74,54.05,54.85,332286
2019-03-04,55.04,55.3,53.44,54.29,524102
2019-03-05,54.39,54.84,53.47,54.14,341461
2019-03-06,54.4,54.66,53.99,54.03,528060
2019-03-07,53.91,54.0117,53.39,53.75,480839
2019-03-08,53.43,53.57,52.46,52.78,396276
2019-03-11,53.07,53.37,52.55,53.21,996499
2019-03-12,53.33,53.6717,52.13,52.59,333234
2019-03-13,52.76,53.42,52.32,53.09,795486
2019-03-15,53.45,53.87,51.64,51.67,1725029.0
2019-03-18,51.64,52.38,51.1,51.75,418969
2019-03-19,51.88,52.38,50.88,50.99,478275
2019-03-20,50.96,51.57,49.84,50.84,577345
2019-03-21,50.65,51.3,50.18,51.13,575883
2019-03-22,50.89,51.52,50.18,50.18,473405
2019-03-25,50.1,51.06,49.38,50.71,503047
2019-03-26,50.82,51.8,50.595,50.91,444286
2019-03-27,50.82,51.64,50.49,51.22,324337
2019-03-28,51.57,52.315,51.4,51.88,430353
2019-03-29,52.08,52.99,51.73,52.6,786658
2019-04-01,53.09,54.03,52.87,53.35,595337
2019-04-02,53.35,53.5,52.07,52.39,325338
2019-04-03,52.86,53.19,52.42,52.88,223211
2019-04-04,52.9,53.46,52.67,53.03,427309
2019-04-05,53.14,53.76,52.92,53.51,437942
2019-04-08,53.4,53.57,52.64,53.56,298296
2019-04-09,53.37,53.96,52.76,52.88,265714
2019-04-10,53.05,53.78,52.87,53.54,285816
2019-04-11,53.62,53.71,53.14,53.27,324439
2019-04-12,53.47,53.7,52.81,53.13,187401
2019-04-15,53.08,53.37,52.415,52.86,279107
2019-04-16,53.13,53.37,52.76,52.97,316395
2019-04-17,53.28,53.93,53.04,53.32,378871
2019-04-18,53.18,53.54,52.54,53.17,296688
2019-04-22,53.04,53.6,51.92,51.94,255060
2019-04-23,52.29,53.34,51.8,52.92,379346
2019-04-24,53.07,53.865,52.65,53.27,458339
2019-04-25,55.05,59.71,54.5762,59.05,1952926.0
2019-04-26,59.47,59.49,55.62,57.06,1051123.0
2019-04-29,56.81,57.21,55.67,56.36,743518
2019-04-30,55.73,56.35,55.01,55.69,681460
2019-05-01,55.67,55.67,54.58,54.63,401360
2019-05-02,54.61,56.96,54.3,56.94,499082
2019-05-03,57.08,59,56.62,58.75,702965
2019-05-06,58,59.5,57.98,59.21,449723
2019-05-07,58.75,59.51,57.81,58.28,337801
2019-05-08,58.27,58.56,57.47,57.57,291408
2019-05-09,57.48,57.85,56.38,56.74,611009
2019-05-10,56.61,56.61,55.01,56.34,566738
2019-05-13,55.49,55.73,53.52,54.19,582433
2019-05-14,54.4,54.79,53.79,54.46,350291
2019-05-15,54.03,54.65,53.51,54.24,507561
2019-05-16,54.53,55.37,54.17,55.08,729122
2019-05-17,54.76,55.74,54.13,54.42,703488
2019-05-20,54.01,55.35,53.61,54.67,670739
2019-05-21,54.97,56.41,54.85,56.2,605562
2019-05-22,55.84,56.25,54.93,55.23,344005
2019-05-23,54.56,54.57,53.07,53.3,485197
2019-05-24,53.64,54.86,53.62,54.44,547277
2019-05-28,54.48,55.65,54.36,55.04,451350
2019-05-29,54.53,54.68,53.58,54.34,357277
2019-05-30,54.75,55.21,54.13,54.67,289508
2019-05-31,54,54.34,52.86,53.26,587352
2019-06-03,53.21,53.785,52.62,53.18,484907
2019-06-04,53.7,54.92,53.49,54.88,582025
2019-06-05,54.88,55.98,54.15,54.97,519743
2019-06-06,54.97,55.1595,54,54.72,548879
2019-06-07,54.89,55.905,54.661,55.72,471425
2019-06-10,56.96,60.45,56.74,59.23,1139714.0
2019-06-11,59.65,60.37,58.6093,59.05,580598
2019-06-12,59.58,60.72,59.5,60.15,711087
2019-06-13,60.41,61.07,59.6,61.07,1125159.0
2019-06-14,60.78,61.01,59.99,60.59,446033
2019-06-17,61.17,61.17,60.22,60.9,793802
2019-06-18,61.19,61.41,60.06,60.51,589412
2019-06-19,60.65,61.58,59.51,61.27,533622
2019-06-20,61.61,62.43,60.91,61.35,537836
2019-06-21,61.06,61.56,60.56,61.31,937620
2019-06-24,61.91,62.66,61.35,61.59,669255
2019-06-25,62.19,62.33,60.9,61.07,633549
2019-06-26,61.01,61.51,60.14,61.16,570203
2019-06-27,61.32,61.755,60.49,60.98,671804
2019-06-28,60.67,61.45,60.55,61.41,3341491.0
2019-07-01,62.15,63.75,62.04,62.89,886322
2019-07-02,62.78,63.72,62.45,63.33,567857
2019-07-03,63.57,64.23,63.22,64.04,308205
2019-07-05,63.92,64.49,63.615,64.24,476668
2019-07-08,64.08,64.29,63.13,63.61,874125
2019-07-09,63.35,63.8,62.35,62.47,410770
2019-07-10,63.02,63.58,62.49,63.38,611073
2019-07-11,63.27,63.32,61.235,61.96,792336
2019-07-12,62.14,63.79,62.01,63.44,595546
2019-07-15,63.45,64.36,62.86,64.12,555984
2019-07-16,64.32,65.38,64.15,64.18,579359
2019-07-17,63.94,64.05,62.59,63.15,580164
2019-07-18,62.98,63.79,62.56,63.58,448630
2019-07-19,63.49,64.28,63.23,63.3,624428
